image_path,label
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_413.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_414.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_415.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_416.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_417.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_418.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_419.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_420.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_421.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_422.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_423.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_424.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_425.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_426.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_427.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_428.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_429.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_430.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_431.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_432.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_433.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_434.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_435.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_436.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_437.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_438.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_439.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_440.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_441.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_442.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_443.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_444.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_445.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_446.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_447.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_448.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_449.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_450.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_451.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_452.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_453.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_454.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_455.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_456.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_457.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_458.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_459.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_460.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_461.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_462.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_463.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_464.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_465.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_466.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_467.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_468.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_469.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_470.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_471.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_472.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_473.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_474.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_475.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_476.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_477.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_478.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_479.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_480.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_481.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_482.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_483.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_484.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_485.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_486.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_487.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_488.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_489.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_490.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_491.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_492.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_493.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_494.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_495.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_496.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_497.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_498.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_499.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_500.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_501.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_502.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_503.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_504.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_505.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_506.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_507.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_508.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_509.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_510.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_511.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_512.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_513.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_514.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_515.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_516.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_517.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_518.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_519.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_520.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_521.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_522.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_523.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_524.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_525.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_526.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_527.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_528.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_529.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_530.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_531.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_532.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_533.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_534.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_535.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_536.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_537.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_538.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_539.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_540.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_541.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_542.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_543.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_544.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_545.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_546.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_547.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_548.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_549.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_550.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_551.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_552.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_553.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_554.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_555.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_556.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_557.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_558.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_559.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_560.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_561.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_562.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_563.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_564.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_565.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_566.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_567.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_568.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_569.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_570.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_571.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_572.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_573.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_574.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_575.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_576.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_577.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_578.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_579.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_580.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_581.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_582.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_583.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_584.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_585.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_586.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_587.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_588.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_589.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_590.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_591.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_592.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_593.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_594.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_595.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_596.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_597.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_598.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_599.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_600.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_601.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_602.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_603.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_604.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_605.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_606.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_607.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_608.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_609.jpg,post-impressionism
